YEAR,Midwest,Northeast,South,West,Midwest_se,Northeast_se,South_se,West_se
1980,2.889713679745493,3.5476718403547673,4.578586087325737,3.5829764921786245,0,0,0,0
2000,3.120461489707485,4.97077179593639,5.648996926151035,5.57233349556859,0,0,0,0
2015,5.1133164378839515,9.58920673058171,8.499955304018265,7.524855921736187,0.09866148213773178,0.32683204305360425,0.08935271666362708,0.058604738854309564
2016,5.247227931584324,7.908745384651548,8.848148074650023,7.991311634883998,0.13271541974304782,0.3176030186883168,0.09030885959323372,0.06495402732601531
2019,5.702294966508324,8.366811054976452,9.36791787245544,8.0592480550243355,0.11278664191411657,0.2720238756839543,0.08997912581710017,0.059509788192862845
2022,7.0472659902018,10.882729894264658,10.946934771893073,8.866134154123767,0.1365987259239106,0.33934491981158554,0.06957791450017582,0.06444887179643535
2023,7.558659346065083,9.059386318181405,11.095805225485,9.065275822073271,0.1517014152162373,0.31145313248327516,0.08745298609831556,0.06918067157656466
